"","reviewid","year"
"1498",21110,2015
"1499",21139,2015
"1500",21251,2015
"1501",21056,2015
"1502",21204,2015
"1503",21161,2015
"1504",21100,2015
"1505",21162,2015
"1506",21154,2015
"1507",21176,2015
"1508",21226,2015
"1509",21121,2015
"1510",21175,1990
"1511",21175,2015
"1512",21130,2015
"1513",21128,2015
"1514",21156,2015
"1515",21120,2015
"1516",21187,2015
"1517",21223,2015
"1518",21151,2015
"1519",21155,2015
"1520",21147,2015
"1521",21119,2015
"1522",21081,2015
"1523",21206,2015
"1524",21096,1994
"1525",21096,2015
"1526",21055,2015
"1527",21143,2015
"1528",21196,2015
"1529",21183,2015
"1530",21091,2015
"1531",21224,2015
"1532",21222,2015
"1533",21106,2015
"1534",21211,2015
"1535",21182,2015
"1536",21173,2015
"1537",21098,1962
"1538",21098,2015
"1539",21153,2015
"1540",21174,2015
"1541",21125,1997
"1542",21125,2015
"1543",20980,2015
"1544",20859,2015
"1545",21126,2015
"1546",21200,2015
"1547",21097,2015
"1548",21117,2015
"1549",21089,2015
"1550",21195,2015
"1551",21152,2015
"1552",21197,2015
"1553",21181,2015
"1554",21172,2015
"1555",21116,2015
"1556",21171,2015
"1557",20903,2015
"1558",21198,2015
"1559",21013,1979
"1560",21013,2015
"1561",21148,2015
"1562",21149,2015
"1563",21041,2015
"1564",21202,2015
"1565",21199,2015
"1566",21150,2015
"1567",21054,2015
"1568",21194,2015
"1569",21088,2015
"1570",21018,2015
"1571",21032,2015
"1572",21052,2015
"1573",21039,2015
"1574",21083,2015
"1575",21186,2015
"1576",20979,2015
"1577",21113,2015
"1578",21086,2015
"1579",21085,2015
"1580",21114,2015
"1581",21051,2015
"1582",21185,2015
"1583",21137,2015
"1584",21038,2015
"1585",21138,2015
"1586",21095,2015
"1587",21080,2015
"1588",20432,2015
"1589",20966,2015
"1590",21105,2015
"1591",20965,2015
"1592",21020,2015
"1593",21060,2015
"1594",21115,2015
"1595",21028,1982
"1596",21028,2015
"1597",21082,2015
"1598",21078,2015
"1599",21042,2015
"1600",21044,2015
"1601",21029,2015
"1602",21079,2015
"1603",21050,2015
"1604",21145,2015
"1605",21140,2015
"1606",21122,2015
"1607",21019,2015
"1608",21048,2015
"1609",21022,2015
"1610",21166,2015
"1611",21066,2015
"1612",21094,2015
"1613",20975,2015
"1614",21043,2015
"1615",21107,2015
"1616",21077,2015
"1617",20914,2015
"1618",21065,2015
"1619",21035,2015
"1620",20950,2015
"1621",20995,2015
"1622",21068,2015
"1623",20854,2015
"1624",21104,2015
"1625",20893,2015
"1626",21037,2015
"1627",21129,2015
"1628",21049,2015
"1629",21034,2015
"1630",21101,2015
"1631",21030,1983
"1632",21030,2015
"1633",20998,2015
"1634",21076,2015
"1635",21099,2015
"1636",21075,2015
"1637",21009,2015
"1638",21059,2015
"1639",21069,2015
"1640",21102,2015
"1641",20978,2015
"1642",21014,2015
"1643",20892,1996
"1644",20892,2015
"1645",21073,2015
"1646",20840,2015
"1647",21036,2015
"1648",20949,2015
"1649",21072,2015
"1650",21031,2015
"1651",21033,2015
"1652",21064,2015
"1653",20987,2015
"1654",21084,2015
"1655",20954,2015
"1656",20825,2015
"1657",20960,2015
"1658",21074,2015
"1659",21046,2015
"1660",20994,2015
"1661",21047,2015
"1662",20890,2015
"1663",21015,2015
"1664",21024,2015
"1665",21027,2015
"1666",21016,2015
"1667",21067,2015
"1668",21002,2015
"1669",21008,2015
"1670",21007,2015
"1671",20913,2015
"1672",21058,2015
"1673",21006,2015
"1674",20880,2015
"1675",21011,2015
"1676",20982,2015
"1677",20878,2015
"1678",20912,2015
"1679",20977,2015
"1680",20930,2015
"1681",21025,2015
"1682",20989,2015
"1683",20964,2015
"1684",20829,2015
"1685",21063,2015
"1686",21026,2015
"1687",21001,2015
"1688",21012,2015
"1689",20837,2015
"1690",21005,2015
"1691",21003,2015
"1692",20962,2015
"1693",21004,2015
"1694",20957,2015
"1695",20974,2015
"1696",20976,2015
"1697",20946,2015
"1698",20993,2015
"1699",20953,2015
"1700",20924,2015
"1701",20881,2015
"1702",20891,1998
"1703",20891,2015
"1704",20986,2015
"1705",20992,2015
"1706",20931,2015
"1707",21023,2015
"1708",20991,2015
"1709",20973,2015
"1710",20932,2015
"1711",20944,2015
"1712",20706,2015
"1713",21000,2015
"1714",20961,2015
"1715",20877,2015
"1716",20874,2015
"1717",20999,2015
"1718",20971,2015
"1719",20968,2015
"1720",20834,2015
"1721",20951,2015
"1722",20943,2015
"1723",20981,2015
"1724",20972,2015
"1725",20938,2015
"1726",20875,2015
"1727",20970,2015
"1728",20876,2015
"1729",20967,2015
"1730",20959,2015
"1731",20833,2015
"1732",20922,2015
"1733",20899,2015
"1734",20759,2015
"1735",20790,2015
"1736",20969,2015
"1737",20939,2015
"1738",20940,1999
"1739",20940,2015
"1740",20920,2015
"1741",20945,2015
"1742",20803,2015
"1743",20985,2015
"1744",20926,2015
"1745",20897,2015
"1746",20865,2015
"1747",20988,2015
"1748",20691,2015
"1749",20746,2015
"1750",20844,2015
"1751",20889,2015
"1752",20909,2015
"1753",20898,2015
"1754",20941,2015
"1755",20869,2015
"1756",20937,2015
"1757",20873,2015
"1758",20872,2015
"1759",20870,2015
"1760",20915,2015
"1761",20917,2015
"1762",20887,2015
"1763",20925,2015
"1764",20905,2015
"1765",20933,2015
"1766",20923,2015
"1767",20705,2015
"1768",20747,2015
"1769",20871,2015
"1770",20927,2015
"1771",20918,2015
"1772",20686,2015
"1773",20935,2015
"1774",20896,2015
"1775",20908,2015
"1776",20894,2015
"1777",20936,2015
"1778",20955,2015
"1779",20767,1979
"1780",20767,2015
"1781",20895,2015
"1782",20907,2015
"1783",20883,2015
"1784",20866,2015
"1785",20839,1978
"1786",20839,2015
"1787",20906,2015
"1788",20852,2015
"1789",20919,2015
"1790",20902,2015
"1791",20904,2015
"1792",20867,2015
"1793",20886,2015
"1794",20868,2015
"1795",20901,2015
"1796",20819,2015
"1797",20884,2015
"1798",20740,2015
"1799",20853,2015
"1800",20862,2015
"1801",20781,2015
"1802",20863,2015
"1803",20882,2015
"1804",20788,2015
"1805",20861,2015
"1806",20830,2015
"1807",20864,2015
"1808",20842,2015
"1809",20793,2015
"1810",20843,2015
"1811",20701,2015
"1812",20777,2015
"1813",20804,2015
"1814",20716,1996
"1815",20716,2015
"1816",20835,2015
"1817",20807,2015
"1818",20848,2015
"1819",20849,2015
"1820",20860,2015
"1821",20847,2015
"1822",20900,2015
"1823",20802,2015
"1824",20814,2015
"1825",20836,2015
"1826",20668,1976
"1827",20668,2015
"1828",20797,2015
"1829",20855,2015
"1830",20850,2015
"1831",20820,2015
"1832",20702,2015
"1833",20846,2015
"1834",20714,2015
"1835",20827,2015
"1836",20832,2015
"1837",20816,2015
"1838",20824,2015
"1839",20765,2015
"1840",20738,2015
"1841",20821,2015
"1842",20838,2015
"1843",20817,2015
"1844",20757,2015
"1845",20811,2015
"1846",20822,2015
"1847",20810,2015
"1848",20724,2015
"1849",20805,2015
"1850",20801,2015
"1851",20806,2015
"1852",20812,2015
"1853",20766,2015
"1854",20813,2015
"1855",20794,2015
"1856",20792,2015
"1857",20799,2015
"1858",20818,2015
"1859",20800,2015
"1860",20798,2015
"1861",20809,2015
"1862",20749,2015
"1863",20831,2015
"1864",20776,2015
"1865",20756,2015
"1866",20745,2015
"1867",20721,2015
"1868",20667,2015
"1869",20697,2015
"1870",20826,2015
"1871",20775,2015
"1872",20648,2015
"1873",20774,2015
"1874",20718,2015
"1875",20795,2015
"1876",20808,2015
"1877",20578,2015
"1878",20786,2015
"1879",20787,2015
"1880",20772,2015
"1881",20736,2015
"1882",20743,2015
"1883",20770,2015
"1884",20653,2015
"1885",20712,2015
"1886",20754,2015
"1887",20753,2015
"1888",20796,2015
"1889",20783,2015
"1890",20761,2015
"1891",20735,2015
"1892",20791,2015
"1893",20779,2004
"1894",20779,2015
"1895",20762,2015
"1896",20751,2015
"1897",20707,2015
"1898",20722,2015
"1899",20782,2015
"1900",20731,2015
"1901",20773,2015
"1902",20755,2015
"1903",20729,2015
"1904",20778,2015
"1905",20752,2015
"1906",20742,2015
"1907",20710,2015
"1908",20728,2015
"1909",20769,2008
"1910",20769,2015
"1911",20734,2015
"1912",20780,2015
"1913",20692,2015
"1914",20643,2015
"1915",20709,2015
"1916",20680,2015
"1917",20768,2015
"1918",20750,2015
"1919",20719,2015
"1920",20647,2015
"1921",20733,2015
"1922",20723,2015
"1923",20608,2015
"1924",20760,2015
"1925",20690,2015
"1926",20741,2015
"1927",20443,2015
"1928",20689,2015
"1929",20726,2015
"1930",20484,2015
"1931",20574,2015
"1932",20660,2015
"1933",20652,2015
"1934",20725,2015
"1935",20679,2015
"1936",20682,2015
"1937",20688,2015
"1938",20715,2015
"1939",20511,2015
"1940",20687,2015
"1941",20717,2015
"1942",20711,2015
"1943",20662,2015
"1944",20720,2015
"1945",20748,2015
"1946",20646,2015
"1947",20678,2015
"1948",20685,2015
"1949",20483,1971
"1950",20483,2015
"1951",20671,2015
"1952",20666,2015
"1953",20695,2015
"1954",20632,2015
"1955",20703,2015
"1956",20694,2015
"1957",20699,2015
"1958",20573,2015
"1959",20698,2015
"1960",20607,2015
"1961",20696,2015
"1962",20623,2015
"1963",20676,2015
"1964",20730,2015
"1965",20677,2015
"1966",20651,2015
"1967",20673,2015
"1968",20601,2015
"1969",20700,2015
"1970",20675,2015
"1971",20552,2015
"1972",20645,2015
"1973",20644,2015
"1974",20642,2015
"1975",20665,2015
"1976",20650,2015
"1977",20670,2015
"1978",20625,1997
"1979",20625,2015
"1980",20641,2015
"1981",20576,2015
"1982",20683,2015
"1983",20674,2015
"1984",20577,2015
"1985",20672,2015
"1986",20693,2015
"1987",20606,1989
"1988",20606,2015
"1989",20599,2015
"1990",20669,2015
"1991",20291,2015
"1992",20638,2015
"1993",20520,2015
"1994",20631,2015
"1995",20655,2015
"1996",20654,2015
"1997",20568,2015
"1998",20639,2015
"1999",20640,2015
"2000",20600,2015
"2001",20637,2015
"2002",20664,2015
"2003",20465,2015
"2004",20598,2015
"2005",20657,1981
"2006",20657,2015
"2007",20636,2015
"2008",20663,2015
"2009",20658,2015
"2010",20619,2015
"2011",20635,2015
"2012",20565,2015
"2013",20519,2015
"2014",20659,2015
"2015",20407,2015
"2016",20634,2015
"2017",20656,2015
"2018",20605,2015
"2019",20597,2015
"2020",20538,2015
"2021",20564,2015
"2022",20549,2015
"2023",20458,2015
"2024",20412,2015
"2025",20551,2015
"2026",20563,2015
"2027",20547,2015
"2028",20661,2015
"2029",20545,2015
"2030",20613,2015
"2031",20550,2015
"2032",20630,2015
"2033",20624,1983
"2034",20624,2015
"2035",20633,2015
"2036",20572,2015
"2037",20614,2015
"2038",20611,2015
"2039",20515,2015
"2040",20553,2015
"2041",20610,2015
"2042",20622,2015
"2043",20612,2015
"2044",20590,2015
"2045",20561,2015
"2046",20596,2015
"2047",20621,2015
"2048",20581,2015
"2049",20620,2015
"2050",20571,2015
"2051",20589,2015
"2052",20602,2015
"2053",20580,2015
"2054",20457,2015
"2055",20441,2015
"2056",20442,2015
"2057",20626,2015
"2058",20604,2015
"2059",20506,2015
"2060",20570,2015
"2061",20609,2015
"2062",20569,2015
"2063",20562,2015
"2064",20339,2015
"2065",20533,2015
"2066",20505,1989
"2067",20505,2015
"2068",20433,2015
"2069",20548,2015
"2070",20585,2015
"2071",20464,2015
"2072",20305,1990
"2073",20305,2015
"2074",20486,2015
"2075",20615,2015
"2076",20488,2015
"2077",20603,2015
"2078",20544,2015
"2079",20546,2015
"2080",20595,2015
"2081",20463,2015
"2082",20415,2015
"2083",20499,2015
"2084",20440,2015
"2085",20540,2015
"2086",20435,2015
"2087",20518,2015
"2088",20459,2015
"2089",20510,2015
"2090",20423,2015
"2091",20462,2015
"2092",20579,2015
"2093",20524,2015
"2094",20485,2015
"2095",20414,2015
"2096",20481,2015
"2097",20586,2015
"2098",20434,2015
"2099",20477,2015
"2100",20560,1984
"2101",20560,2015
"2102",20557,2015
"2103",20584,2015
"2104",20555,2015
"2105",20461,1977
"2106",20461,2015
"2107",20526,2015
"2108",20448,2015
"2109",20290,2015
"2110",20421,2015
"2111",20439,2015
"2112",20508,2015
"2113",20554,2015
"2114",20517,1992
"2115",20517,2015
"2116",20543,2015
"2117",20559,2015
"2118",20446,2015
"2119",20349,2015
"2120",20330,2015
"2121",20556,2015
"2122",20509,2015
"2123",20512,2015
"2124",20542,2015
"2125",20398,2015
"2126",20502,2015
"2127",20444,2015
"2128",20445,2015
"2129",20288,2015
"2130",20476,2015
"2131",20397,2015
"2132",20504,2015
"2133",20452,2015
"2134",20396,2015
"2135",20503,2015
"2136",20352,2015
"2137",20536,2015
"2138",20537,2015
"2139",20410,2015
"2140",20395,2015
"2141",20507,2015
"2142",20521,2015
"2143",20469,2015
"2144",20539,2015
"2145",20346,2015
"2146",20497,2015
"2147",20531,2015
"2148",20527,2015
"2149",20495,2015
"2150",20289,2015
"2151",20475,2015
"2152",20431,2015
"2153",20494,2015
"2154",20529,2015
"2155",20408,2015
"2156",20456,2015
"2157",20514,2015
"2158",20498,2015
"2159",20420,2015
"2160",20530,2015
"2161",20523,2015
"2162",20528,2015
"2163",20496,2015
"2164",20454,2015
"2165",20535,2015
"2166",20353,2015
"2167",20500,2015
"2168",20522,2015
"2169",20362,2015
"2170",20472,2015
"2171",20513,2015
"2172",20329,2015
"2173",20480,2015
"2174",20351,2015
"2175",20487,2015
"2176",20143,2015
"2177",20394,2015
"2178",20482,2015
"2179",20493,2015
"2180",20382,1994
"2181",20382,2015
"2182",20368,2015
"2183",20460,2015
"2184",20403,2015
"2185",20419,2015
"2186",20384,1992
"2187",20384,2015
"2188",20417,2015
"2189",20418,2015
"2190",20467,2015
"2191",20428,1985
"2192",20428,2015
"2193",20430,2015
"2194",20297,2015
"2195",20453,2015
"2196",20478,2015
"2197",20380,2015
"2198",20429,2015
"2199",20468,2015
"2200",20392,2015
"2201",20401,2015
"2202",20473,2015
"2203",20474,2015
"2204",20402,2015
"2205",20406,2015
"2206",20393,2015
"2207",20203,2015
"2208",20466,2015
"2209",20471,2015
"2210",20348,2015
"2211",20286,2015
"2212",20391,2015
"2213",20357,2015
"2214",20367,2015
"2215",20363,2015
"2216",20345,2015
"2217",20437,2015
"2218",20470,2015
"2219",20354,2015
"2220",20416,2015
"2221",20387,2015
"2222",20385,2015
"2223",20409,2015
"2224",20400,2015
"2225",20132,2015
"2226",20447,2015
"2227",20381,2015
"2228",20309,2015
"2229",20285,2015
"2230",20331,2015
"2231",20436,2015
"2232",20213,2015
"2233",20411,2015
"2234",20373,2015
"2235",20212,2015
"2236",20347,2015
"2237",20450,2015
"2238",20343,2015
"2239",20425,2015
"2240",20438,2015
"2241",20372,2015
"2242",20334,2015
"2243",20426,2015
"2244",20304,2015
"2245",20371,2015
"2246",20427,2015
"2247",20451,2015
"2248",20244,2015
"2249",20405,2015
"2250",20389,2015
"2251",20386,2015
"2252",20218,2015
"2253",20360,2015
"2254",20215,2015
"2255",20364,2015
"2256",20379,2015
"2257",20424,2015
"2258",20377,2015
"2259",20355,2015
"2260",20399,2015
"2261",20375,1999
"2262",20375,2015
"2263",20313,2015
"2264",20296,2015
"2265",20383,2015
"2266",20369,2015
"2267",20376,2015
"2268",20404,2015
"2269",20295,2015
"2270",20413,2015
"2271",20310,2015
"2272",20287,2015
"2273",20422,2015
"2274",20378,2015
"2275",20243,2015
"2276",20211,2015
"2277",20284,2015
"2278",20268,2015
"2279",20076,2015
"2280",20252,2015
"2281",20358,2015
"2282",20374,2015
"2283",20321,2015
"2284",20388,2015
"2285",20322,2011
"2286",20322,2015
"2287",20365,2015
"2288",20361,2015
"2289",20390,2015
"2290",20370,2015
"2291",20323,2015
"2292",20338,2015
"2293",20356,2015
"2294",20174,2015
"2295",20337,2015
"2296",20340,2015
"2297",20366,2015
"2298",20325,2015
"2299",20335,2015
"2300",20324,2015
"2301",20342,2015
"2302",20298,2015
"2303",20336,2015
"2304",20153,2015
"2305",20242,2015
"2306",20318,2015
"2307",20261,2015
"2308",20269,2015
"2309",20293,2015
"2310",20319,2015
"2311",20301,2015
"2312",20204,2015
"2313",20315,2015
"2314",20299,2015
"2315",20266,2015
"2316",20312,2015
"2317",20273,2015
"2318",20333,2015
"2319",20307,2015
"2320",20177,2015
"2321",20239,2015
"2322",20311,2015
"2323",20320,2015
"2324",20327,2015
"2325",20241,2015
"2326",20332,2015
"2327",20202,2015
"2328",20267,2015
"2329",20259,2015
"2330",20278,2015
"2331",20178,2015
"2332",20303,2015
"2333",20317,2015
"2334",20240,2015
"2335",20185,2015
"2336",20292,2015
"2337",20234,2015
"2338",20302,2015
"2339",20326,2015
"2340",20308,2015
"2341",20272,2015
"2342",20294,2015
"2343",20277,2015
"2344",20314,2015
"2345",20201,2015
"2346",20316,2015
"2347",20034,2015
"2348",20105,2015
"2349",20276,2015
"2350",20098,2015
"2351",20262,1972
"2352",20262,2015
"2353",20257,2015
"2354",20265,1981
"2355",20265,2015
"2356",20306,2015
"2357",20179,2015
"2358",20200,2015
"2359",20264,2015
"2360",20209,2015
"2361",20281,2015
"2362",20238,2015
"2363",20283,2015
"2364",20248,2015
"2365",20260,2015
"2366",20280,2015
"2367",20300,2015
"2368",20233,2015
"2369",20256,2015
"2370",20217,2015
"2371",20220,2015
"2372",20198,2015
"2373",20227,2015
"2374",20149,2015
"2375",20282,2015
"2376",19834,1971
"2377",19834,2014
"2378",20199,2015
"2379",20236,2015
"2380",20237,2015
"2381",20235,2015
"2382",20279,2015
"2383",20046,2015
"2384",20197,2015
"2385",20270,2015
"2386",20128,2015
"2387",20232,2015
"2388",20180,2015
"2389",20275,2015
"2390",20183,2015
"2391",20249,2015
"2392",20097,2015
"2393",20188,2015
"2394",20255,2015
"2395",20206,2015
"2396",20230,2014
"2397",20251,2015
"2398",20161,2015
"2399",20229,2015
"2400",20231,2015
"2401",20263,2015
"2402",20271,2015
"2403",20155,1965
"2404",20155,2015
"2405",20254,2015
"2406",20169,2015
"2407",20258,2015
"2408",20196,2015
"2409",20095,2015
"2410",20195,2015
"2411",20158,2015
"2412",20226,2015
"2413",20189,2015
"2414",20075,2015
"2415",20096,2015
"2416",20123,2015
"2417",20224,1980
"2418",20224,2015
"2419",20122,2015
"2420",20182,2015
"2421",20208,2015
"2422",20250,2015
"2423",20225,2015
"2424",20173,2015
"2425",20214,2015
"2426",20210,2015
"2427",20253,2015
"2428",20219,2015
"2429",20074,2015
"2430",20228,2015
"2431",20147,2015
"2432",20151,2015
"2433",20223,2015
"2434",20131,2015
"2435",20073,2015
"2436",20108,2015
"2437",20184,2015
"2438",20172,2014
"2439",20245,2015
"2440",20145,2015
"2441",20094,2015
"2442",20187,2015
"2443",20142,2015
"2444",20091,2015
"2445",20025,2015
"2446",20191,2015
"2447",20205,2015
"2448",20101,2015
"2449",20221,2015
"2450",20192,2015
"2451",20134,2015
"2452",20144,2015
"2453",20193,2015
"2454",20190,2015
"2455",20146,2015
"2456",20106,2015
"2457",20168,2015
"2458",20194,2015
"2459",20092,2015
"2460",20068,1987
"2461",20068,2015
"2462",20093,2015
"2463",20129,2015
"2464",20141,2015
"2465",20186,2015
"2466",20175,2015
"2467",20061,2015
"2468",20167,2015
"2469",20207,2015
"2470",20166,2015
"2471",20160,2015
"2472",20171,2015
"2473",20126,2015
"2474",20090,2015
"2475",20130,2015
"2476",20140,2015
"2477",20159,2014
"2478",20116,2015
"2479",20071,2015
"2480",20156,2015
"2481",20070,2015
"2482",19970,2015
"2483",20089,2015
"2484",20118,1978
"2485",20118,2014
"2486",20088,2015
"2487",20176,2015
"2488",20049,2015
"2489",20072,2015
"2490",20120,2015
"2491",20181,2015
"2492",20170,2015
"2493",20069,2015
"2494",20067,2015
"2495",20157,2015
"2496",20086,2015
"2497",20133,2015
"2498",19958,2015
"2499",20139,2015
"2500",20154,2015
"2501",20135,2015
"2502",20121,2015
"2503",20136,2015
"2504",20082,2015
"2505",20138,2015
"2506",20148,2015
"2507",20100,2015
"2508",20119,2015
"2509",20152,2015
"2510",20150,2015
"2511",20083,2015
"2512",20060,2015
"2513",20085,2015
"2514",20065,2015
"2515",20084,2015
"2516",20113,2015
"2517",20104,2015
"2518",20125,2014
"2519",20117,2014
"2520",20127,2015
"2521",20080,2015
"2522",20114,2014
"2523",20115,2015
"2524",20109,2015
"2525",19948,1997
"2526",19948,2014
"2527",20103,2014
"2528",20107,2014
"2529",20064,2014
"2530",20124,2015
"2531",20112,1968
"2532",20112,2015
"2533",20102,2015
"2534",20059,2014
"2535",20063,2015
"2536",20081,2015
"2537",20111,2015
"2538",20079,2015
"2539",20042,2014
"2540",20087,2014
"2541",20039,2014
"2542",20047,2014
"2543",20078,2014
"2544",20058,2014
"2545",20066,2014
"2546",20057,2014
"2547",19889,2014
"2548",20056,2014
"2549",20038,2014
"2550",20054,2014
"2551",20053,2014
"2552",20048,2014
"2553",20062,2014
"2554",19956,2014
"2555",20052,2014
"2556",20051,2014
"2557",20045,2014
"2558",20023,2014
"2559",20014,2014
"2560",20050,2014
"2561",19976,2014
